chrom,gene_chr_start,gene_chr_end,gene_name,gene_standard_name
13,82219,82620,YML094C-A,GIM5
13,82275,82849,YML094W,GIM5
13,83090,85789,YML093W,UTP14
13,85987,86739,YML092C,PRE8
13,87123,90731,YML091C,RPM2
13,90744,91130,YML090W,ZOD1
13,91041,91409,YML089C,ZOD1
13,92235,94241,YML088W,UFO1
13,94431,95369,YML087C,AIM33
13,95791,97371,YML086C,ALO1
13,97941,99400,YML085C,TUB1
13,99489,99797,YML084W,YML083C
13,99794,101050,YML083C,YML083C
13,101862,103811,YML082W,YML082W
13,104777,108532,YML081W,TDA9
13,108806,110077,YML080W,DUS1
13,110247,110852,YML079W,CFF1
13,111002,111550,YML078W,CPR3
13,111865,112344,YML077W,BET5
13,112513,115347,YML076C,WAR1
13,115734,118898,YML075C,HMG1
13,120089,121324,YML074C,FPR3
13,123227,124172,YML073C,RPL6A
13,124730,129367,YML072C,TCB3
13,129749,131572,YML071C,COG8
13,133475,135229,YML070W,DAK1
13,135500,137158,YML069W,POB3
13,137550,138944,YML068W,ITT1
13,139063,140214,YML067C,ERV41
13,140424,141533,YML066C,SMA2
13,142210,144954,YML065W,ORC1
13,146482,147249,YML063W,RPS1B
13,147505,148683,YML062C,MFT1
13,148953,151532,YML061C,PIF1
13,151871,153001,YML060W,OGG1
13,153219,158258,YML059C,NTE1
13,159383,159697,YML058W,SML1
13,160023,160412,YML057C-A,SML1
13,160180,161994,YML057W,CMP2
13,162194,164176,YML056C,IMD4
13,164790,165326,YML055W,SPC2
13,165533,167308,YML054C,CYB2
13,167623,167781,YML054C-A,YML054C-A
13,169116,169754,YML053C,YML053C
13,170402,171310,YML052W,SUR7
13,171594,172901,YML051W,GAL80
13,173139,174074,YML050W,AIM32
13,178426,179637,YML048W,GSF2
13,179893,180258,YML047W-A,PRM6
13,180017,181075,YML047C,PRM6
13,181474,183363,YML046W,PRP39
13,190244,191767,YML043C,RRN11
13,192788,194800,YML042W,CAT2
13,194913,195755,YML041C,VPS71
13,202775,204103,YML038C,YMD8
13,205642,206293,YML036W,CGI121
13,206428,208860,YML035C,AMD1
13,209428,209826,YML034C-A,SRC1
13,209525,212155,YML034W,SRC1
13,212515,213930,YML032C,RAD52
13,214086,214421,YML031C-A,NDC1
13,214189,216156,YML031W,NDC1
13,216435,216914,YML030W,RCF1
13,217362,219878,YML029W,USA1
13,220138,220728,YML028W,TSA1
13,221406,222563,YML027W,YOX1
13,222987,223828,YML026C,RPS18B
13,224406,225365,YML025C,YML6
13,225889,226697,YML024W,RPS17A
13,226994,228664,YML023C,NSE5
13,228937,229500,YML022W,APT1
13,229734,230813,YML021C,UNG1
13,231149,233143,YML020W,YML020W
13,233457,234455,YML019W,OST6
13,234771,235952,YML018C,YML018C
13,236588,238731,YML017W,PSP2
13,239458,241536,YML016C,PPZ1
13,241989,243029,YML015C,TAF11
13,243225,244064,YML014W,TRM9
13,244149,245903,YML013W,UBX2
13,246116,246751,YML012W,ERV25
13,246895,247428,YML011C,RAD33
13,247677,250868,YML010W,SPT5
13,251304,251516,YML009C,MRPL39
13,251839,252990,YML008C,ERG6
13,253162,253272,YML007C-A,MIN4
13,253848,255800,YML007W,YAP1
13,256092,258416,YML006C,GIS4
13,260221,261609,YML005W,TRM12
13,261705,262685,YML004C,GLO1
13,263483,264355,YML003W,YML003W
13,264541,266754,YML002W,VRL1
13,267174,267800,YML001W,YPT7
13,269019,271136,YMR001C,CDC5
13,271347,271577,YMR001C-A,YMR001C-A
13,272193,272663,YMR002W,MIX17
13,273118,273714,YMR003W,AIM34
13,274017,275552,YMR004W,MVP1
13,276045,277211,YMR005W,TAF4
13,277561,279681,YMR006C,PLB2
13,279960,280340,YMR007W,YMR007W
13,280590,282584,YMR008C,PLB1
13,283081,283548,YMR008C-A,YMR008C-A
13,284102,284641,YMR009W,ADI1
13,285100,286317,YMR010W,ANY1
13,288079,289704,YMR011W,HXT2
13,291134,294967,YMR012W,CLU1
13,295179,296738,YMR013C,SEC59
13,298311,298391,YMR013W-A,SNR73
13,298868,300427,YMR014W,BUD22
13,300869,302485,YMR015C,ERG5
13,303236,305593,YMR016C,SOK2
13,307489,308682,YMR017W,SPO20
13,310208,311752,YMR018W,PEX9
13,312156,315005,YMR019W,STB4
13,315377,316903,YMR020W,FMS1
13,317165,318418,YMR021C,MAC1
13,318680,319177,YMR022W,UBC7
13,321875,323047,YMR024W,MRPL3
13,327482,328582,YMR028W,TAP42
13,328660,330231,YMR029C,FAR8
13,330793,331923,YMR030W,RSF1
13,332212,334743,YMR031C,EIS1
13,334709,335035,YMR031W-A,EIS1
13,335298,337307,YMR032W,HOF1
13,337788,339277,YMR033W,ARP9
13,339418,340722,YMR034C,RCH1
13,341142,341675,YMR035W,IMP2
13,341856,343520,YMR036C,MIH1
13,344403,346517,YMR037C,MSN2
13,348644,349522,YMR039C,SUB1
13,350381,350863,YMR040W,YET2
13,350966,351973,YMR041C,ARA2
13,352603,353136,YMR042W,ARG80
13,355384,356811,YMR044W,IOC4
13,362702,362830,YMR046W-A,YNCM0020W
13,363364,366705,YMR047C,NUP116
13,366981,367934,YMR048W,CSM3
13,368094,370517,YMR049C,ERB1
13,379586,380200,YMR052W,FAR3
13,380069,380434,YMR052C-A,FAR3
13,380346,382898,YMR053C,STB2
13,383303,385975,YMR054W,STV1
13,386101,387021,YMR055C,BUB2
13,387315,388244,YMR056C,AAC1
13,388359,388730,YMR057C,AAC1
13,388822,390732,YMR058W,FET3
13,391099,391485,YMR059W,SEN15
13,391532,392515,YMR060C,SAM37
13,392755,394788,YMR061W,RNA14
13,395054,396379,YMR062C,ARG7
13,397077,397796,YMR063W,RIM9
13,397903,399459,YMR064W,AEP1
13,399702,401216,YMR065W,KAR5
13,401541,404237,YMR066W,SOV1
13,404323,405573,YMR067C,UBX4
13,406304,407584,YMR068W,AVO2
13,407709,408566,YMR069W,NAT4
13,409154,410626,YMR070W,MOT3
13,410762,411265,YMR071C,TVP18
13,413036,413473,YMR074C,SDD2
13,413982,416036,YMR075W,RCO1
13,415688,416053,YMR075C-A,YMR075C-A
13,416196,420029,YMR076C,PDS5
13,421484,422149,YMR077C,VPS20
13,424989,426059,YMR079W,SEC14
13,426712,429627,YMR080C,NAM7
13,430079,431095,YMR081C,ISF1
13,431769,432125,YMR082C,YMR082C
13,434788,435915,YMR083W,ADH3
13,436628,437416,YMR084W,YMR084W
13,437491,438789,YMR085W,YMR085W
13,439208,442090,YMR086W,SEG1
13,442026,442364,YMR086C-A,PDL32
13,442527,443381,YMR087W,PDL32
13,443414,445102,YMR088C,VBA1
13,445609,448086,YMR089C,YTA12
13,449245,449928,YMR090W,YMR090W
13,450058,451365,YMR091C,NPL6
13,451632,453479,YMR092C,AIP1
13,454015,455556,YMR093W,UTP15
13,455825,457261,YMR094W,CTF13
13,458408,459301,YMR096W,SNZ1
13,459424,460527,YMR097C,MTG1
13,460771,462609,YMR098C,ATP25
13,463934,464827,YMR099C,YMR099C
13,466300,468162,YMR100W,MUB1
13,469848,472352,YMR102C,LAF1
13,473420,475453,YMR104C,YPK2
13,478064,478258,YMR105W-A,YMR105W-A
13,478301,480190,YMR106C,YKU80
13,483014,483361,YMR107W,SPG4
13,484084,486147,YMR108W,ILV2
13,486587,490246,YMR109W,MYO5
13,490394,491992,YMR110C,HFD1
13,492404,493792,YMR111C,EUC1
13,494100,494495,YMR112C,MED11
13,494999,496282,YMR113W,FOL3
13,496343,497449,YMR114C,YMR114C
13,497704,499209,YMR115W,MGR3
13,499456,500688,YMR116C,ASC1
13,501250,501891,YMR117C,SPC24
13,502144,502734,YMR118C,SHH3
13,505333,507207,YMR119W,ASI1
13,506996,507370,YMR119W-A,ASI1
13,507502,509280,YMR120C,ADE17
13,509734,510348,YMR121C,RPL15B
13,510701,511075,YMR122C,YMR122C
13,511315,511569,YMR122W-A,NCW1
13,513593,513961,YMR123W,PKR1
13,514456,517287,YMR124W,EPO1
13,517539,520446,YMR125W,STO1
13,523696,527499,YMR128W,ECM16
13,527804,531817,YMR129W,POM152
13,532119,533027,YMR130W,DPI35
13,534944,535570,YMR132C,JLP2
13,537838,538551,YMR134W,ERG29
13,538689,540056,YMR135C,GID8
13,539911,540444,YMR135W-A,GID8
13,541199,542881,YMR136W,GAT2
13,542978,544963,YMR137C,PSO2
13,545155,545730,YMR138W,CIN4
13,547714,549183,YMR140W,SIP5
13,551928,552903,YMR143W,RPS16A
13,553362,554390,YMR144W,FDO1
13,554793,556475,YMR145C,NDE1
13,557481,558524,YMR146C,TIF34
13,559199,560812,YMR147W,LDO45
13,560996,561856,YMR149W,SWP1
13,561956,562528,YMR150C,IMP1
13,562506,562943,YMR151W,IMP1
13,563096,564193,YMR152W,YIM1
13,564435,565862,YMR153W,NUP53
13,565999,568182,YMR154C,RIM13
13,568551,570194,YMR155W,YMR155W
13,570300,571016,YMR156C,TPP1
13,571277,572044,YMR157C,AIM36
13,572248,572715,YMR158W,MRPS8
13,573194,573331,YMR158C-A,YMR158C-A
13,574471,574791,YMR158W-B,ATG16
13,574476,574928,YMR159C,ATG16
13,575066,577516,YMR160W,CVM1
13,577718,578392,YMR161W,HLJ1
13,578951,583921,YMR162C,DNF3
13,584271,586388,YMR163C,INP2
13,587274,589550,YMR164C,MSS11
13,590040,592628,YMR165C,PAH1
13,593367,594473,YMR166C,MME1
13,594886,597195,YMR167W,MLH1
13,597332,599158,YMR168C,CEP3
13,599352,600872,YMR169C,ALD3
13,601562,603082,YMR170C,ALD2
13,603868,605520,YMR171C,EAR1
13,605981,608140,YMR172W,HOT1
13,608689,609981,YMR173W,DDR48
13,611740,615975,YMR176W,ECM5
13,616566,618098,YMR177W,MMT1
13,618479,619303,YMR178W,FPY1
13,619858,622134,YMR179W,SPT21
13,625811,625897,YMR182W-A,MIN3
13,626921,627808,YMR183C,SSO2
13,628189,628785,YMR184W,ADD37
13,629025,631970,YMR185W,RTP1
13,634689,635984,YMR187C,YMR187C
13,636291,637004,YMR188C,MRPS17
13,637500,640604,YMR189W,GCV2
13,640915,645258,YMR190C,SGS1
13,645656,646777,YMR191W,SPG5
13,647118,649280,YMR192W,GYL1
13,650036,650812,YMR193W,MRPL24
13,651072,651458,YMR193C-A,RPL36A
13,651145,651910,YMR194W,RPL36A
13,652594,652887,YMR194C-B,CMC4
13,652912,653136,YMR194C-A,CMC4
13,655076,658342,YMR196W,YMR196W
13,658545,659198,YMR197C,VTI1
13,659745,661529,YMR198W,CIK1
13,662644,664284,YMR199W,CLN1
13,664752,665522,YMR200W,ROT1
13,665845,667044,YMR201C,RAD14
13,667537,668205,YMR202W,ERG2
13,670063,671325,YMR204C,INP1
13,671887,674766,YMR205C,PFK2
13,675896,676837,YMR206W,YMR206W
13,677193,683564,YMR207C,HFA1
13,684467,685798,YMR208W,ERG12
13,685911,687284,YMR209C,YMR209C
13,687516,688865,YMR210W,MGL2
13,690695,693043,YMR212C,EFR3
13,693381,695153,YMR213W,CEF1
13,695350,696483,YMR214W,SCJ1
13,696796,698370,YMR215W,GAS3
13,698811,701039,YMR216C,SKY1
13,701790,703367,YMR217W,GUA1
13,703579,706887,YMR218C,TRS130
13,707133,712109,YMR219W,ESC1
13,712316,713671,YMR220W,ERG8
13,713931,715445,YMR221C,FMP42
13,715638,716309,YMR222C,FSH2
13,716715,718130,YMR223W,UBP8
13,718575,720653,YMR224C,MRE11
13,721593,722396,YMR226C,ORA1
13,722613,724385,YMR227C,TAF7
13,724626,725651,YMR228W,MTF1
13,725934,731123,YMR229C,RRP5
13,733545,736634,YMR231W,PEP5
13,736926,738959,YMR232W,FUS2
13,739185,739865,YMR233W,TRI1
13,740266,741312,YMR234W,RNH1
13,742971,743444,YMR236W,TAF9
13,743749,745923,YMR237W,BCH1
13,746353,747729,YMR238W,DFG5
13,748262,749677,YMR239C,RNT1
13,749930,751240,YMR240C,CUS1
13,754297,754386,YMR242W-A,YMR242W-A
13,754838,756166,YMR243C,ZRC1
13,757250,758317,YMR244W,YMR244W
13,758517,758831,YMR244C-A,COA6
13,758563,759183,YMR245W,COA6
13,759807,761891,YMR246W,FAA4
13,763351,768039,YMR247C,RKR1
13,769283,769426,YMR247W-A,YMR247W-A
13,770801,772558,YMR250W,GAD1
13,772915,774015,YMR251W,GTO3
13,774752,774931,YMR251W-A,HOR7
13,775315,775719,YMR252C,MLO1
13,775946,777190,YMR253C,YMR253C
13,777615,777923,YMR254C,YMR254C
13,778945,779127,YMR256C,COX7
13,779629,782031,YMR257C,PET111
13,782620,784281,YMR258C,ROY1
13,784621,788883,YMR259C,TRM732
13,789378,789839,YMR260C,TIF11
13,793726,794667,YMR262W,YMR262W
13,798518,801379,YMR266W,RSN1
13,801772,802704,YMR267W,PPA2
13,805326,806423,YMR270C,RRN9
13,806865,807548,YMR271C,URA10
13,809623,810777,YMR272C,SCS7
13,811233,813980,YMR273C,ZDS1
13,815651,818581,YMR275C,BUL1
13,818827,819948,YMR276W,DSK2
13,820256,822454,YMR277W,FCP1
13,822763,824631,YMR278W,PRM15
13,824729,826351,YMR279C,ATR2
13,827028,831329,YMR280C,CAT8
13,832339,833253,YMR281W,GPI12
13,833356,835098,YMR282C,AEP2
13,835326,836867,YMR283C,RIT1
13,838187,839995,YMR284W,YKU70
13,842436,845345,YMR287C,DSS1
13,845571,848486,YMR288W,HSH155
13,848685,849809,YMR289W,ABZ2
13,850074,851591,YMR290C,HAS1
13,851422,851769,YMR290W-A,HAS1
13,852630,854390,YMR291W,TDA1
13,855399,856793,YMR293C,HER2
13,858209,858568,YMR294W-A,GSR1
13,858297,858890,YMR295C,GSR1
13,859215,860891,YMR296C,LCB1
13,861922,863520,YMR297W,PRC1
13,864412,865350,YMR299C,DYN3
13,867555,869627,YMR301C,ATM1
13,870073,872625,YMR302C,YME2
13,873291,874337,YMR303C,ADH2
13,874987,878679,YMR304W,UBP15
13,878780,879130,YMR304C-A,SCW10
13,879063,880232,YMR305C,SCW10
13,881159,886516,YMR306W,FKS3
13,886183,886572,YMR306C-A,GAS1
13,887003,888682,YMR307W,GAS1
13,888952,892221,YMR308C,PSE1
13,892988,895426,YMR309C,NIP1
13,895716,896669,YMR310C,UPA2
13,896914,897603,YMR311C,GLC8
13,898405,899226,YMR312W,ELP6
13,899379,901307,YMR313C,TGL3
13,901709,902413,YMR314W,PRE5
13,902800,903849,YMR315W,YMR315W
13,904286,904393,YMR315W-A,YMR315W-A
13,904825,905835,YMR316W,DIA1
13,905662,905973,YMR316C-A,YMR316C-A
13,907321,907629,YMR316C-B,YMR317W
13,907364,910786,YMR317W,YMR317W
13,911061,912143,YMR318C,ADH6
13,912880,914538,YMR319C,FET4
13,916746,917051,YMR320W,YMR320W
13,917579,917896,YMR321C,YMR321C
14,16118,17248,YNL331C,AAD14
14,18001,19302,YNL330C,RPD3
14,19541,22633,YNL329C,PEX6
14,22834,23274,YNL328C,MDJ2
14,24048,27173,YNL327W,EGT2
14,27337,28347,YNL326C,PFA3
14,28739,31378,YNL325C,FIG4
14,31050,31445,YNL324W,FIG4
14,31944,33188,YNL323W,LEM3
14,33294,34235,YNL322C,KRE1
14,34696,37422,YNL321W,VNX1
14,37700,38554,YNL320W,YNL320W
14,38642,39082,YNL319W,HXT14
14,38707,40329,YNL318C,HXT14
14,40619,42016,YNL317W,PFS2
14,42071,43075,YNL316C,PHA2
14,43324,44280,YNL315C,ATP11
14,44447,45214,YNL314W,DAL82
14,45308,48022,YNL313C,EMW1
14,48287,49216,YNL312W,RFA2
14,49397,51688,YNL311C,SKP2
14,51907,52431,YNL310C,ZIM17
14,52662,53924,YNL309W,STB1
14,54122,55897,YNL308C,KRI1
14,58155,58808,YNL306W,MRPS18
14,58898,59791,YNL305C,BXI1
14,60297,61550,YNL304W,YPT11
14,61958,62943,YNL302C,RPS19B
14,63570,64562,YNL301C,RPL18B
14,65744,66052,YNL300W,TOS6
14,66517,68445,YNL299W,TRF5
14,68915,71443,YNL298W,CLA4
14,71673,76583,YNL297C,MON2
14,76946,78520,YNL295W,MRX6
14,78659,80260,YNL294C,RIM21
14,82806,84017,YNL292W,PUS4
14,86218,87240,YNL290W,RFC3
14,87897,88736,YNL289W,PCL1
14,90303,91424,YNL288W,CAF40
14,91994,94801,YNL287W,SEC21
14,95223,96080,YNL286W,CUS2
14,96173,96544,YNL285W,SUF6
14,103134,104102,YNL284C,MRPL10
14,105184,106695,YNL283C,WSC2
14,107687,108274,YNL282W,POP3
14,109095,110411,YNL280C,ERG24
14,110917,112902,YNL279W,PRM1
14,113271,116453,YNL278W,CAF120
14,117349,118809,YNL277W,MET2
14,121118,122170,YNL274C,GOR1
14,122883,126599,YNL273W,TOF1
14,126805,129084,YNL272C,SEC2
14,129522,135383,YNL271C,BNI1
14,135940,137661,YNL270C,ALP1
14,140878,144078,YNL267W,PIK1
14,144280,145281,YNL265C,IST1
14,148212,154880,YNL262W,POL2
14,156859,157347,YNL260C,LTO1
14,158109,160373,YNL258C,DSL1
14,160631,164320,YNL257C,SIP3
14,164623,167097,YNL256W,FOL1
14,168043,169248,YNL254C,RTC4
14,170018,171286,YNL253W,TEX1
14,175410,179348,YNL250W,RAD50
14,182875,185178,YNL247W,CRS1
14,185460,186349,YNL246W,VPS75
14,186346,186885,YNL245C,CWC25
14,187170,187496,YNL244C,SUI1
14,188051,190957,YNL243W,SLA2
14,191324,196102,YNL242W,ATG2
14,198502,199977,YNL240C,NAR1
14,200569,201933,YNL239W,LAP3
14,202428,204872,YNL238W,KEX2
14,205188,206567,YNL237W,YTP1
14,206930,209854,YNL236W,SIN4
14,211922,214600,YNL233W,BNI4
14,214923,215801,YNL232W,CSL4
14,215987,217042,YNL231C,PDR16
14,217523,218662,YNL230C,ELA1
14,219137,220201,YNL229C,URE2
14,220645,221421,YNL228W,JJJ1
14,222724,224469,YNL225C,CNM67
14,224796,227099,YNL224C,SQS1
14,229094,229714,YNL222W,SSU72
14,231068,233695,YNL221C,POP1
14,234413,235714,YNL220W,ADE12
14,235996,237663,YNL219C,ALG9
14,238238,240001,YNL218W,MGS1
14,240331,241311,YNL217W,PPN2
14,241689,244172,YNL216W,RAP1
14,244468,245430,YNL215W,IES2
14,245617,246216,YNL214W,PEX17
14,247461,249809,YNL212W,VID27
14,250055,250315,YNL211C,MRX7
14,250931,251743,YNL210W,MER1
14,252059,253900,YNL209W,SSB2
14,254418,255017,YNL208W,YNL208W
14,255353,256630,YNL207W,RIO2
14,258375,259277,YNL204C,SPS18
14,259439,260050,YNL203C,SPS19
14,259578,260456,YNL202W,SPS19
14,260627,263203,YNL201C,PSY2
14,263713,264453,YNL200C,NNR1
14,264926,266530,YNL199C,GCR2
14,266514,266816,YNL198C,GCR2
14,267608,269593,YNL197C,WHI3
14,270275,271171,YNL196C,SLZ1
14,271523,272308,YNL195C,YNL195C
14,272710,273615,YNL194C,YNL194C
14,274368,276044,YNL193W,YNL193W
14,276502,279897,YNL192W,CHS1
14,280432,281505,YNL191W,DUG3
14,282395,283009,YNL190W,YNL190W
14,286308,287609,YNL188W,KAR1
14,287994,289067,YNL187W,SWT21
14,293137,295509,YNL183C,NPR1
14,295960,297627,YNL182C,IPI3
14,298335,299558,YNL181W,PBR1
14,299654,300649,YNL180C,RHO5
14,300666,301103,YNL179C,RHO5
14,303686,304615,YNL177C,MRPL22
14,305070,306980,YNL176C,TDA7
14,307401,308612,YNL175C,NOP13
14,308957,310057,YNL173C,MDG1
14,310636,315882,YNL172W,APC1
14,318030,318809,YNL168C,FMP41
14,319416,321359,YNL167C,SKO1
14,322219,323565,YNL166C,BNI5
14,323832,325052,YNL165W,YNL165W
14,326741,330073,YNL163C,RIA1
14,330329,330547,YNL162W-A,YNL162W-A
14,331322,332154,YNL162W,RPL42A
14,332597,334867,YNL161W,CBK1
14,336545,337609,YNL160W,YGP1
14,338478,339347,YNL159C,ASI2
14,339612,340208,YNL158W,PGA1
14,340352,340858,YNL157W,IGO1
14,341069,341968,YNL156C,NSG2
14,343636,345276,YNL154C,YCK2
14,345669,346058,YNL153C,GIM3
14,346313,347542,YNL152W,INN1
14,347766,348521,YNL151C,RPC31
14,349251,349658,YNL150W,PGA2
14,349907,350671,YNL148C,ALF1
14,352820,355042,YNL144C,YNL144C
14,356794,357186,YNL143C,YNL143C
14,357453,358952,YNL142W,MEP2
14,360924,365717,YNL139C,THO2
14,366033,366412,YNL138W-A,YSF3
14,366741,368321,YNL138W,SRV2
14,368595,370055,YNL137C,NAM9
14,370368,371645,YNL136W,EAF7
14,371882,372226,YNL135C,FPR1
14,372451,373581,YNL134C,YNL134C
14,374171,374692,YNL133C,FYV6
14,375321,378491,YNL132W,KRE33
14,379558,380831,YNL130C,CPT1
14,381480,382202,YNL129W,NRK1
14,382359,383663,YNL128W,TEP1
14,383987,386848,YNL127W,FAR11
14,387227,389767,YNL126W,SPC98
14,390146,392167,YNL125C,ESBP6
14,392892,394370,YNL124W,NAF1
14,394685,397678,YNL123W,NMA111
14,398023,398370,YNL122C,MRP35
14,398684,400537,YNL121C,TOM70
14,401033,401518,YNL120C,NCS2
14,401040,402521,YNL119W,NCS2
14,402652,405564,YNL118C,DCP2
14,406358,408022,YNL117W,MLS1
14,408341,409909,YNL116W,DMA2
14,410119,412053,YNL115C,YNL115C
14,412684,413055,YNL114C,RPC19
14,412771,413199,YNL113W,RPC19
14,413639,416281,YNL112W,DBP2
14,416940,417302,YNL111C,CYB5
14,417826,418488,YNL110C,NOP15
14,418964,419509,YNL109W,YNL108C
14,420098,420778,YNL107W,YAF9
14,420944,424495,YNL106C,INP52
14,427735,429753,YNL103W,MET4
14,430087,434493,YNL102W,POL1
14,437613,438317,YNL100W,MIC27
14,441366,442358,YNL097C,PHO23
14,444912,446840,YNL095C,YNL095C
14,447611,449374,YNL094W,APP1
14,449868,450530,YNL093W,YPT53
14,452408,456130,YNL091W,NST1
14,456565,457143,YNL090W,RHO2
14,456693,457169,YNL089C,RHO2
14,457704,461990,YNL088W,TOP2
14,462411,465947,YNL087W,TCB2
14,466334,466642,YNL086W,SNN1
14,467131,469623,YNL085W,MKT1
14,470053,471102,YNL084C,END3
14,471377,472861,YNL083W,SAL1
14,473391,476012,YNL082W,PMS1
14,478566,479165,YNL079C,TPM1
14,479768,480991,YNL078W,NIS1
14,481391,482977,YNL077W,APJ1
14,483556,485310,YNL076W,MKS1
14,485607,486479,YNL075W,IMP4
14,486766,488124,YNL074C,MLF3
14,488386,490116,YNL073W,MSK1
14,491523,492971,YNL071W,LAT1
14,493366,493548,YNL070W,TOM7
14,495701,498289,YNL068C,FKH2
14,498538,498684,YNL067W-A,YNL067W-B
14,499417,499557,YNL067W-B,YNL067W-B
14,499681,500256,YNL067W,RPL9B
14,501157,502777,YNL066W,SUN4
14,503724,505484,YNL065W,AQR1
14,505868,507097,YNL064C,YDJ1
14,507758,508702,YNL063W,MTQ1
14,508776,510212,YNL062C,GCD10
14,510540,512396,YNL061W,NOP2
14,512668,514935,YNL059C,ARP5
14,515763,516713,YNL058C,YNL058C
14,516403,516735,YNL057W,YNL058C
14,517249,517842,YNL056W,OCA2
14,517994,518845,YNL055C,POR1
14,526086,529583,YNL054W,VAC7
14,532659,533870,YNL051W,COG5
14,534079,534982,YNL050C,YNL050C
14,535281,537911,YNL049C,SFB2
14,538173,539819,YNL048W,ALG11
14,539911,541881,YNL047C,SLM2
14,542304,542822,YNL046W,YNL046W
14,542963,544978,YNL045W,LAP2
14,545268,545877,YNL044W,YIP3
14,545589,545909,YNL043C,YIP3
14,547113,547370,YNL042W-B,YNL042W-B
14,548100,549290,YNL042W,BOP3
14,549468,551987,YNL041C,COG6
14,553380,554750,YNL040W,YNL040W
14,555048,556832,YNL039W,BDP1
14,557920,559002,YNL037C,IDH1
14,559814,560479,YNL036W,NCE103
14,568522,569691,YNL035C,YNL035C
14,570477,572315,YNL034W,YNL034W
14,572999,573853,YNL033W,YNL033W
14,598376,599230,YNL019C,YNL019C
14,599936,601774,YNL018C,YNL018C
14,602138,602476,YNL017C,YNCN0015W
14,602907,604268,YNL016W,PUB1
14,605384,605611,YNL015W,PBI2
14,606319,609453,YNL014W,HEF3
14,609686,611665,YNL012W,SPO1
14,611836,613170,YNL011C,YNL011C
14,613635,614360,YNL010W,PYP1
14,614821,616083,YNL009W,IDP3
14,616211,618241,YNL008C,ASI3
14,618507,619565,YNL007C,SIS1
14,622915,624621,YNL004W,HRB1
14,624975,625829,YNL003C,PET8
14,627456,628616,YNL001W,DOM34
14,629622,631061,YNR001C,CIT1
14,633008,633856,YNR002C,ATO2
14,636931,637335,YNR005C,VPS27
14,636986,638854,YNR006W,VPS27
14,639182,640114,YNR007C,ATG3
14,644320,646950,YNR011C,PRP2
14,647432,648937,YNR012W,URK1
14,649028,651712,YNR013C,PHO91
14,652465,653103,YNR014W,YNR014W
14,653387,654541,YNR015W,SMM1
14,654673,661374,YNR016C,ACC1
14,662913,663581,YNR017W,TIM23
14,664270,664944,YNR018W,RCF2
14,665339,667267,YNR019W,ARE2
14,668377,669591,YNR021W,YNR021W
14,670418,672118,YNR023W,SNF12
14,672409,672969,YNR024W,MPP6
14,673274,674689,YNR026C,SEC12
14,676177,677103,YNR028W,CPR8
14,677199,678488,YNR029C,ZNG1
14,678799,680454,YNR030W,ALG12
14,680694,685433,YNR031C,SSK2
14,686010,687116,YNR032W,PPG1
14,687635,689998,YNR033W,ABZ1
14,690321,691286,YNR034W,SOL1
14,692561,692857,YNR034W-A,EGO4
14,694361,694822,YNR036C,MRPS12
14,695052,695327,YNR037C,RSM19
14,695595,697484,YNR038W,DBP6
14,697614,699431,YNR039C,ZRG17
14,699690,700460,YNR040W,MRX15
14,700541,701659,YNR041C,COQ2
14,701895,703085,YNR043W,MVD1
14,703699,705876,YNR044W,AGA1
14,706139,707608,YNR045W,PET494
14,707788,708195,YNR046W,TRM112
14,708523,711204,YNR047W,FPK1
14,713023,713655,YNR049C,MSO1
14,714048,715388,YNR050C,LYS9
14,716780,718327,YNR051C,BRE5
14,719346,720647,YNR052C,POP2
14,721120,723112,YNR053C,NOG2
14,723356,724306,YNR054C,ESF2
14,728426,730186,YNR055C,HOL1
14,731618,733303,YNR056C,BIO5
14,733356,734069,YNR057C,BIO4
14,734291,735733,YNR058W,BIO3
14,736803,738545,YNR059W,MNT4
14,739951,742110,YNR060W,FRE4
14,742881,743540,YNR061C,YNR061C
14,744360,745343,YNR062C,PUL3
14,746943,748766,YNR063W,PUL4
14,750350,753700,YNR065C,YNR065C
14,753725,755035,YNR066C,YNR066C
14,755746,759099,YNR067C,DSE4
14,761123,762592,YNR069C,BSC5
14,765375,769376,YNR070W,PDR18
14,770440,771468,YNR071C,YNR071C
14,777602,778738,YNR074C,AIF1
15,28703,31606,YOL155C,HPF1
15,34658,35407,YOL154W,ZPS1
15,40748,42610,YOL152W,FRE7
15,43694,44722,YOL151W,GRE2
15,44473,44784,YOL150C,GRE2
15,44938,45633,YOL149W,DCP1
15,45760,47574,YOL148C,SPT20
15,47933,48643,YOL147C,PEX11
15,48864,49448,YOL146W,PSF3
15,49555,52788,YOL145C,CTR9
15,53098,54552,YOL144W,NOP8
15,54595,55104,YOL143C,RIB4
15,55558,56280,YOL142W,RRP40
15,56452,58539,YOL141W,PPM2
15,58759,60030,YOL140W,ARG8
15,60383,61024,YOL139C,CDC33
15,61325,65350,YOL138C,RTC1
15,65621,67114,YOL137W,BSC6
15,67561,68754,YOL136C,PFK27
15,69376,70044,YOL135C,MED7
15,70156,70545,YOL134C,HRT1
15,70325,70690,YOL133W,HRT1
15,71300,72715,YOL132W,GAS4
15,73031,73357,YOL131W,YOL131W
15,74400,76979,YOL130W,ALR1
15,77560,78114,YOL129W,VPS68
15,78352,79479,YOL128C,YGK3
15,80348,81190,YOL127W,RPL25
